player_id,name,pos,team,season,games,gp14,att_pg,car_pg,tgt_pg,tgt_share,ay_share,wopr,att,cmp_pct,ypa,pass_td_rate,int_rate,sack_rate,epa_db,cpoe,pacr,pass_fd_rate,pass_expl_rate,car,ypc,rush_td_rate,epa_car,rush_fd_rate,rush_expl_rate,tgt,rec,catch_rate,ypt,ypr,adot,racr,yac_rec,epa_tgt,rec_td_rate,rec_fd_rate,rec_expl_rate,fum_lost,fp_ppr,fp_exp,fp_act,fp_diff,fp_exp_pg,exp_share,pass_fp_exp,rush_fp_exp,rec_fp_exp,td_exp,td_act,td_diff
00-0027861,C.J. Spiller,RB,BUF,2014,9,7,0.0,8.67,2.44,0.0704,-0.0231,0.0894,0,,,,,,,,,,,78,3.85,0.0,-0.2168,0.1538,0.0769,22,19,0.8636,5.68,6.58,-2.64,-2.155,9.79,0.1653,0.0455,0.2727,0.0455,1,71.5,73.2,65.5,-7.7,8.13,0.1165,0.0,42.4,30.7,1.05,1.0,-0.05
00-0031066,Lorenzo Taliaferro,RB,BAL,2014,10,10,0.0,6.8,1.0,0.0285,0.0134,0.0522,0,,,,,,,,,,,68,4.29,0.0588,-0.1093,0.25,0.0882,10,8,0.8,11.4,14.25,3.9,2.923,11.75,0.1922,0.0,0.4,0.3,1,70.6,62.2,70.6,8.4,6.22,0.0826,0.0,47.4,14.8,3.66,4.0,0.34
00-0027772,Anthony Dixon,RB,BUF,2014,13,10,0.0,8.08,0.69,0.0202,0.0039,0.0331,0,,,,,,,,,,,105,4.11,0.019,-0.0777,0.1238,0.0571,9,8,0.8889,5.44,6.12,1.22,4.455,5.5,0.2033,0.0,0.3333,0.0,0,68.1,67.1,68.1,1.0,5.16,0.0742,0.0,53.4,13.7,2.15,2.0,-0.15
00-0027864,Ryan Mathews,RB,LAC,2014,6,6,0.0,12.33,1.67,0.0459,0.0054,0.0727,0,,,,,,,,,,,74,4.46,0.0405,0.0394,0.2297,0.1486,10,9,0.9,6.9,7.67,0.7,9.857,7.0,0.2383,0.0,0.4,0.1,0,66.9,49.1,66.9,17.8,8.18,0.1166,0.0,34.6,14.4,0.74,3.0,2.26
00-0030348,Khiry Robinson,RB,NO,2014,9,6,0.0,8.44,1.22,0.0287,-0.0066,0.0384,0,,,,,,,,,,,76,4.76,0.0395,-0.0476,0.3026,0.1316,11,8,0.7273,5.73,7.88,-2.0,-2.864,10.75,0.1252,0.0,0.1818,0.0909,1,66.5,63.6,66.5,2.9,7.07,0.0784,0.0,47.3,16.3,2.66,3.0,0.34
00-0030282,Stepfan Taylor,RB,ARI,2014,12,9,0.0,5.25,1.25,0.0337,0.0082,0.0563,0,,,,,,,,,,,63,3.3,0.0159,-0.1201,0.2063,0.0794,15,11,0.7333,5.27,7.18,2.13,2.469,5.91,0.3684,0.2,0.3333,0.1333,0,65.7,63.1,65.7,2.6,5.25,0.0768,0.0,35.7,27.4,3.24,4.0,0.76
00-0030536,Zac Stacy,RB,LA,2014,9,7,0.0,8.44,2.56,0.0697,-0.0055,0.1007,0,,,,,,,,,,,76,3.86,0.0132,-0.239,0.1711,0.0658,23,18,0.7826,6.61,8.44,-0.35,-19.0,8.72,-0.1366,0.0,0.3913,0.0435,2,64.5,75.5,64.5,-11.0,8.39,0.1244,0.0,42.3,33.2,2.65,1.0,-1.65
00-0031390,Charles Sims,RB,TB,2014,8,5,0.0,8.25,3.38,0.1162,0.0061,0.1786,0,,,,,,,,,,,66,2.8,0.0152,-0.237,0.1515,0.0909,27,19,0.7037,7.04,10.0,0.78,9.048,10.37,-0.1358,0.0,0.2222,0.1481,1,60.5,70.9,60.5,-10.4,8.86,0.1471,0.0,31.9,39.0,0.73,1.0,0.27
00-0030874,Damien Williams,RB,MIA,2014,12,9,0.0,3.0,2.25,0.058,0.0178,0.0994,0,,,,,,,,,,,36,3.39,0.0,-0.204,0.1667,0.0833,27,21,0.7778,6.93,8.9,2.96,2.337,7.19,0.3692,0.037,0.4815,0.1111,0,57.9,61.8,57.9,-3.9,5.15,0.0656,0.0,18.4,43.4,2.1,1.0,-1.1
00-0024332,Leon Washington,RB,TEN,2014,11,8,0.0,1.18,2.82,0.0886,0.0107,0.1404,0,,,,,,,,,,,13,4.38,0.0,-0.6187,0.0769,0.1538,31,22,0.7097,5.13,7.23,1.58,3.245,6.27,-0.2051,0.0645,0.2581,0.0645,0,55.6,56.1,55.6,-0.5,5.1,0.0833,0.0,8.5,47.6,1.56,2.0,0.44
00-0030388,Joseph Randle,RB,DAL,2014,14,11,0.0,3.64,0.36,0.0132,0.0003,0.02,0,,,,,,,,,,,51,6.73,0.0588,0.0161,0.2353,0.2157,5,4,0.8,4.6,5.75,0.6,7.667,6.75,-0.9144,0.0,0.2,0.0,2,54.6,33.5,54.6,21.1,2.4,0.034,0.0,25.1,8.4,0.47,3.0,2.53
00-0028000,Daniel Thomas,RB,MIA,2014,12,10,0.0,3.67,1.58,0.0436,0.0048,0.0688,0,,,,,,,,,,,44,3.82,0.0455,-0.1414,0.2045,0.1136,19,13,0.6842,6.37,9.31,1.0,6.368,9.38,0.0784,0.0,0.4211,0.1053,1,53.9,58.1,53.9,-4.2,4.84,0.065,0.0,28.5,29.6,2.49,2.0,-0.49
00-0028011,Stevan Ridley,RB,NE,2014,6,6,0.0,15.67,0.83,0.0205,-0.0003,0.0306,0,,,,,,,,,,,94,3.62,0.0213,-0.0718,0.1702,0.0426,5,4,0.8,4.0,5.0,-1.0,-4.0,7.75,-0.0661,0.0,0.0,0.0,0,52.0,70.8,52.0,-18.8,11.8,0.1455,0.0,63.6,7.2,3.85,2.0,-1.85
00-0030705,Juwan Thompson,RB,DEN,2014,12,10,0.0,4.5,0.58,0.0182,-0.0017,0.0261,0,,,,,,,,,,,54,5.04,0.0556,0.1701,0.3148,0.0926,7,4,0.5714,3.57,6.25,-0.43,-8.333,5.25,-0.3877,0.0,0.0,0.0,0,51.7,46.7,51.7,5.0,3.89,0.0473,0.0,36.6,10.1,2.54,3.0,0.46
00-0026899,Shonn Greene,RB,TEN,2014,13,10,0.0,7.23,0.23,0.0071,0.0028,0.0126,0,,,,,,,,,,,94,4.17,0.0213,-0.0563,0.1915,0.0957,3,1,0.3333,4.33,13.0,4.0,1.083,10.0,0.0075,0.0,0.3333,0.0,1,51.5,58.8,51.5,-7.3,4.52,0.0715,0.0,53.0,5.8,3.13,2.0,-1.13
00-0029438,Chris Polk,RB,PHI,2014,8,6,0.0,5.75,0.38,0.0086,0.0008,0.0134,0,,,,,,,,,,,46,3.74,0.087,-0.0961,0.2609,0.087,3,2,0.6667,5.33,8.0,0.67,8.0,10.5,0.235,0.0,0.3333,0.0,0,50.8,44.1,44.8,0.7,5.51,0.0618,0.0,36.5,7.6,3.97,4.0,0.03
00-0029264,Bernard Pierce,RB,BAL,2014,13,10,0.0,7.15,0.46,0.0166,0.0025,0.0267,0,,,,,,,,,,,93,3.94,0.0215,-0.1387,0.2151,0.129,6,2,0.3333,2.17,6.5,1.17,1.857,5.0,-0.3777,0.0,0.0,0.0,1,49.9,68.4,49.9,-18.5,5.26,0.0682,0.0,59.2,9.1,4.0,2.0,-2.0
00-0029004,Lance Dunbar,RB,DAL,2014,14,11,0.0,2.07,1.57,0.0536,0.0093,0.0869,0,,,,,,,,,,,29,3.41,0.0,-0.2255,0.1724,0.069,22,18,0.8182,9.86,12.06,1.5,6.576,10.78,0.6575,0.0,0.5,0.2273,0,49.6,48.4,49.6,1.2,3.46,0.0503,0.0,14.6,33.9,0.63,0.0,-0.63
00-0029429,Bryce Brown,RB,BUF,2014,7,6,0.0,5.14,3.57,0.1017,0.0278,0.1721,0,,,,,,,,,,,36,3.5,0.0,-0.3459,0.1667,0.1111,25,16,0.64,7.04,11.0,1.68,4.19,11.06,0.118,0.0,0.32,0.12,1,44.2,52.8,44.2,-8.6,7.54,0.1062,0.0,16.8,36.0,0.77,0.0,-0.77
00-0028064,Bilal Powell,RB,NYJ,2014,14,11,0.0,2.36,1.07,0.0452,-0.0041,0.0649,0,,,,,,,,,,,33,4.27,0.0303,-0.0699,0.2121,0.1212,15,11,0.7333,6.13,8.36,-0.73,-8.364,8.73,0.0567,0.0,0.3333,0.0667,0,40.3,43.9,40.3,-3.6,3.14,0.0469,0.0,24.1,19.9,1.89,1.0,-0.89
00-0029731,Fozzy Whittaker,RB,CAR,2014,8,5,0.0,4.0,0.75,0.0192,-0.0039,0.0261,0,,,,,,,,,,,32,4.53,0.0312,-0.0817,0.25,0.1562,6,5,0.8333,10.0,12.0,-2.33,-4.286,15.6,0.7117,0.1667,0.3333,0.3333,0,37.5,25.6,37.5,11.9,3.21,0.0411,0.0,16.7,8.9,0.56,2.0,1.44
00-0030522,Montee Ball,RB,DEN,2014,5,5,0.0,11.0,2.6,0.0669,0.0128,0.1093,0,,,,,,,,,,,55,3.13,0.0182,-0.1815,0.1636,0.0727,13,9,0.6923,4.77,6.89,1.38,3.444,5.78,-0.6252,0.0,0.1538,0.0769,1,36.4,55.0,36.4,-18.6,10.99,0.1309,0.0,35.9,19.1,2.25,1.0,-1.25
00-0031008,Silas Redd,RB,WAS,2014,6,4,0.0,2.67,1.67,0.0488,0.0037,0.0759,0,,,,,,,,,,,16,4.69,0.0625,0.1483,0.375,0.1875,10,8,0.8,10.7,13.38,0.7,15.286,12.88,0.5575,0.0,0.5,0.3,0,32.2,22.6,32.2,9.6,3.77,0.054,0.0,8.2,14.4,0.33,1.0,0.67
00-0026367,Peyton Hillis,RB,NYG,2014,6,6,0.0,4.33,2.67,0.0731,-0.0041,0.1068,0,,,,,,,,,,,26,4.42,0.0,-0.2117,0.1538,0.1154,16,10,0.625,5.44,8.7,-0.31,-17.4,9.3,-0.1018,0.0,0.125,0.0625,0,30.2,39.6,30.2,-9.4,6.6,0.0817,0.0,14.9,24.7,0.95,0.0,-0.95
00-0029510,Jonathan Grimes,RB,HOU,2014,9,7,0.0,4.33,0.89,0.0231,0.0021,0.0361,0,,,,,,,,,,,39,3.92,0.0,-0.1082,0.1282,0.0769,8,6,0.75,10.75,14.33,0.75,14.333,12.5,0.166,0.0,0.5,0.25,0,29.9,31.3,29.9,-1.4,3.48,0.0471,0.0,19.7,11.6,0.36,0.0,-0.36
00-0024242,DeAngelo Williams,RB,CAR,2014,6,6,0.0,10.33,1.0,0.0282,-0.0087,0.0362,0,,,,,,,,,,,62,3.53,0.0,-0.1861,0.0968,0.0323,6,5,0.8333,7.33,8.8,-3.0,-2.444,11.4,0.233,0.0,0.3333,0.1667,1,29.3,37.5,29.3,-8.2,6.24,0.0905,0.0,29.2,8.2,0.68,0.0,-0.68
00-0030117,Kerwynn Williams,RB,ARI,2014,4,1,0.0,13.25,1.5,0.0479,0.0093,0.0784,0,,,,,,,,,,,53,4.64,0.0,-0.0048,0.2075,0.1132,6,2,0.3333,1.83,5.5,2.17,0.846,6.5,-0.9111,0.0,0.0,0.0,0,27.7,33.9,27.7,-6.2,8.47,0.1262,0.0,23.3,10.6,0.96,0.0,-0.96
00-0024275,Maurice Jones-Drew,RB,LV,2014,11,10,0.0,3.91,1.45,0.035,0.0028,0.0544,0,,,,,,,,,,,43,2.23,0.0,-0.3442,0.0465,0.0698,16,11,0.6875,4.44,6.45,0.62,7.1,5.91,-0.2095,0.0,0.1875,0.0,0,27.7,42.2,27.7,-14.5,3.83,0.0554,0.0,22.0,20.2,0.82,0.0,-0.82
00-0031057,Ka'Deem Carey,RB,CHI,2014,10,9,0.0,3.6,0.6,0.018,0.0084,0.0328,0,,,,,,,,,,,36,4.39,0.0,-0.0622,0.3056,0.1389,6,5,0.8333,9.5,11.4,3.0,3.167,8.6,0.3195,0.0,0.3333,0.1667,0,26.5,27.9,26.5,-1.4,2.79,0.0361,0.0,18.9,9.1,0.35,0.0,-0.35
00-0027712,Joe McKnight,RB,KC,2014,1,1,0.0,1.0,7.0,0.28,0.0769,0.4738,0,,,,,,,,,,,1,3.0,0.0,-0.4385,0.0,0.0,7,6,0.8571,9.14,10.67,0.86,10.667,8.67,1.1297,0.2857,0.7143,0.1429,0,24.7,13.8,24.7,10.9,13.81,0.2272,0.0,0.6,13.2,0.73,2.0,1.27
00-0029048,Joe Banyard,RB,MIN,2014,7,4,0.0,3.0,1.57,0.0523,0.0002,0.0785,0,,,,,,,,,,,21,4.19,0.0,0.0109,0.1905,0.0476,11,9,0.8182,5.64,6.89,-0.27,-20.667,7.89,0.0099,0.0,0.3636,0.0,0,24.0,25.2,24.0,-1.2,3.6,0.0566,0.0,10.0,15.2,0.34,0.0,-0.34
00-0028345,Robert Hughes,RB,ARI,2014,11,9,0.0,0.64,1.09,0.0306,0.0118,0.0542,0,,,,,,,,,,,7,1.57,0.0,-0.5924,0.4286,0.0,12,8,0.6667,11.67,17.5,3.67,3.182,13.75,0.5239,0.0,0.5833,0.25,0,23.1,20.3,23.1,2.8,1.85,0.0261,0.0,2.2,18.1,0.25,0.0,-0.25
00-0026988,Knowshon Moreno,RB,MIA,2014,3,3,0.0,10.33,0.33,0.0108,-0.0012,0.0153,0,,,,,,,,,,,31,4.77,0.0323,0.0024,0.2581,0.0968,1,1,1.0,8.0,8.0,-1.0,-8.0,9.0,0.2655,0.0,0.0,0.0,0,22.6,29.0,22.6,-6.4,9.68,0.1202,0.0,27.4,1.6,2.46,1.0,-1.46
00-0031243,Storm Johnson,RB,JAX,2014,5,3,0.0,5.8,0.2,0.0044,-0.0025,0.0049,0,,,,,,,,,,,29,2.97,0.069,-0.1928,0.1724,0.069,1,1,1.0,-4.0,-4.0,-4.0,1.0,0.0,-1.2259,0.0,0.0,0.0,0,21.2,19.4,21.2,1.8,3.88,0.0589,0.0,18.0,1.4,1.23,2.0,0.77
00-0028581,Patrick DiMarco,RB,ATL,2014,9,7,0.0,0.0,1.56,0.0464,0.0118,0.0778,0,,,,,,,,,,,0,,,,,,14,9,0.6429,4.43,6.89,2.43,1.824,5.0,0.1265,0.0714,0.2857,0.0714,0,21.2,26.5,21.2,-5.3,2.95,0.036,0.0,0.0,26.5,1.43,1.0,-0.43
00-0030855,Zurlon Tipton,RB,IND,2014,2,0,0.0,5.0,3.0,0.074,-0.0076,0.1058,0,,,,,,,,,,,10,1.8,0.0,-0.6666,0.0,0.0,6,6,1.0,11.33,11.33,-0.67,-17.0,12.0,0.7257,0.1667,0.8333,0.1667,0,20.6,17.0,20.6,3.6,8.48,0.1056,0.0,5.0,12.0,0.91,1.0,0.09
00-0030288,Rex Burkhead,RB,CIN,2014,4,3,0.0,2.25,2.5,0.0853,0.0157,0.139,0,,,,,,,,,,,9,3.0,0.1111,0.005,0.1111,0.1111,10,7,0.7,4.9,7.0,1.3,3.769,5.57,-0.2502,0.0,0.3,0.0,0,20.6,18.6,20.6,2.0,4.66,0.0681,0.0,4.6,14.0,0.19,1.0,0.81
00-0030999,Marion Grice,RB,ARI,2014,6,4,0.17,2.5,1.83,0.0442,-0.0007,0.0658,1,0.0,0.0,0.0,0.0,0.0,-0.4444,-30.336,0.0,0.0,0.0,15,2.73,0.0667,-0.0774,0.2,0.0,11,7,0.6364,2.64,4.14,0.09,29.0,5.86,-0.7025,0.0,0.2727,0.0,0,20.0,31.6,20.0,-11.6,5.27,0.0726,1.3,15.2,15.2,2.26,1.0,-1.26
00-0030432,Christine Michael,RB,SEA,2014,10,7,0.0,3.4,0.2,0.0089,-0.0,0.0133,0,,,,,,,,,,,34,5.15,0.0,0.0637,0.3235,0.1176,2,1,0.5,6.0,12.0,4.5,1.333,18.0,0.266,0.0,0.0,0.0,0,19.7,19.0,19.7,0.7,1.9,0.0278,0.0,16.5,2.5,0.6,0.0,-0.6
00-0029492,Jamize Olawale,RB,LV,2014,8,5,0.0,0.25,0.75,0.0214,0.0059,0.0362,0,,,,,,,,,,,2,0.0,0.0,-1.7868,0.0,0.0,6,5,0.8333,3.0,3.6,2.5,1.2,1.4,0.3453,0.3333,0.3333,0.0,0,18.8,14.3,18.8,4.5,1.79,0.0258,0.0,0.6,13.7,1.11,2.0,0.89
00-0030860,Orleans Darkwa,RB,NYG,2014,4,3,0.0,2.25,1.5,0.0369,0.0012,0.0561,0,,,,,,,,,,,9,2.56,0.1111,-0.5967,0.1111,0.1111,6,5,0.8333,8.0,9.6,0.17,48.0,8.2,0.4168,0.0,0.3333,0.1667,0,18.1,11.6,18.1,6.5,2.91,0.0363,0.0,3.8,7.9,0.16,1.0,0.84
00-0029239,Brandon Bolden,RB,NE,2014,9,7,0.0,3.11,0.67,0.016,-0.0007,0.0235,0,,,,,,,,,,,28,3.18,0.0357,-0.0916,0.1429,0.0714,6,2,0.3333,1.33,4.0,-0.67,-2.0,5.5,-0.8277,0.0,0.0,0.0,0,17.7,22.9,17.7,-5.2,2.54,0.0319,0.0,14.5,8.4,0.57,1.0,0.43
00-0030404,Chris Thompson,RB,WAS,2014,2,0,0.0,1.5,3.5,0.124,-0.0126,0.1773,0,,,,,,,,,,,3,4.0,0.0,0.0107,0.0,0.0,7,6,0.8571,3.86,4.5,-0.86,-4.5,6.0,0.1291,0.1429,0.2857,0.0,0,15.9,11.6,15.9,4.3,5.78,0.0915,0.0,1.8,9.7,0.19,1.0,0.81
00-0031123,Darrin Reaves,RB,CAR,2014,5,5,0.0,6.2,1.6,0.0444,-0.0033,0.0644,0,,,,,,,,,,,31,2.52,0.0,-0.2863,0.0968,0.0,8,5,0.625,3.88,6.2,-0.62,-6.2,8.4,-0.3434,0.0,0.125,0.125,0,15.9,30.5,15.9,-14.6,6.09,0.0861,0.0,19.0,11.4,1.21,0.0,-1.21
00-0023437,Ronnie Brown,RB,LAC,2014,8,6,0.0,2.5,1.0,0.0261,0.0045,0.0423,0,,,,,,,,,,,20,3.15,0.0,-0.168,0.25,0.05,8,5,0.625,5.5,8.8,1.5,3.667,6.0,0.0205,0.0,0.125,0.125,0,15.7,20.9,15.7,-5.2,2.61,0.036,0.0,10.6,10.3,0.59,0.0,-0.59
00-0025701,Jackie Battle,RB,TEN,2014,6,5,0.0,0.83,0.83,0.0329,0.0028,0.0513,0,,,,,,,,,,,5,1.8,0.2,0.7056,0.8,0.0,5,5,1.0,5.6,5.6,0.8,7.0,4.8,0.1426,0.0,0.4,0.0,0,14.7,11.8,14.7,2.9,1.97,0.0346,0.0,4.8,7.0,0.6,1.0,0.4
00-0027786,Jonathan Dwyer,RB,ARI,2014,2,2,0.0,8.0,1.5,0.0417,0.0085,0.0685,0,,,,,,,,,,,16,3.19,0.0625,-0.3079,0.1875,0.0625,3,2,0.6667,2.67,4.0,2.33,1.143,4.5,-0.3362,0.0,0.0,0.0,0,13.9,17.1,13.9,-3.2,8.57,0.1165,0.0,12.7,4.5,0.92,1.0,0.08
00-0031392,Dri Archer,RB,PIT,2014,10,9,0.0,1.0,1.0,0.0267,-0.0019,0.0387,0,,,,,,,,,,,10,4.0,0.0,-0.1337,0.2,0.1,10,7,0.7,2.3,3.29,-0.5,-4.6,4.0,-0.2746,0.0,0.0,0.0,0,13.3,20.4,13.3,-7.1,2.04,0.0245,0.0,4.8,15.6,0.25,0.0,-0.25
00-0026019,Danny Woodhead,RB,LAC,2014,3,3,0.0,5.0,2.0,0.0569,0.0154,0.0961,0,,,,,,,,,,,15,2.53,0.0,-0.3109,0.1333,0.0667,6,5,0.8333,5.67,6.8,1.5,3.778,6.6,0.4811,0.0,0.6667,0.0,0,12.2,18.7,12.2,-6.5,6.22,0.0848,0.0,8.0,10.7,0.85,0.0,-0.85
00-0025394,Adrian Peterson,RB,MIN,2014,1,1,0.0,21.0,3.0,0.125,-0.0583,0.1467,0,,,,,,,,,,,21,3.57,0.0,-0.2124,0.1429,0.1429,3,2,0.6667,6.0,9.0,-2.33,-2.571,10.0,0.755,0.0,0.3333,0.0,0,11.3,16.9,11.3,-5.6,16.9,0.294,0.0,12.5,4.4,0.39,0.0,-0.39
00-0031062,James White,RB,NE,2014,3,2,0.0,3.0,1.67,0.0542,-0.004,0.0784,0,,,,,,,,,,,9,4.22,0.0,-0.1781,0.1111,0.1111,5,5,1.0,4.6,4.6,-0.2,-23.0,4.8,0.0458,0.0,0.2,0.0,0,11.1,11.1,11.1,-0.0,3.7,0.049,0.0,4.5,6.7,0.1,0.0,-0.1
00-0027140,Chris Ogbonnaya,RB,CAR,2014,3,3,0.0,4.67,0.33,0.0085,-0.0027,0.0109,0,,,,,,,,,,,14,3.57,0.0714,-0.0356,0.2143,0.0,1,0,0.0,0.0,,-3.0,-0.0,,-0.7611,0.0,0.0,0.0,0,11.0,11.1,11.0,-0.1,3.69,0.0535,0.0,9.7,1.4,0.61,1.0,0.39
00-0028841,Will Johnson,RB,PIT,2014,9,8,0.0,0.22,1.11,0.0296,0.0125,0.0532,0,,,,,,,,,,,2,0.0,0.0,-1.0779,0.0,0.0,10,6,0.6,4.1,6.83,2.6,1.577,5.5,-0.1438,0.0,0.3,0.1,0,10.1,15.9,10.1,-5.8,1.76,0.0226,0.0,0.8,15.1,0.05,0.0,-0.05
00-0026932,Cedric Peerman,RB,CIN,2014,6,6,0.0,2.5,0.83,0.0261,0.0019,0.0405,0,,,,,,,,,,,15,2.87,0.0,-0.4288,0.1333,0.0667,5,3,0.6,5.4,9.0,0.6,9.0,8.0,0.1844,0.0,0.2,0.2,0,10.0,13.4,10.0,-3.4,2.24,0.0334,0.0,6.9,6.6,0.11,0.0,-0.11
00-0029298,Cyrus Gray,RB,KC,2014,3,3,0.0,2.67,0.0,0.0,0.0,0.0,0,,,,,,,,,,,8,3.88,0.125,-0.1032,0.125,0.0,0,0,,,,,,,,,,,0,9.1,3.9,9.1,5.2,1.3,0.018,0.0,3.9,0.0,0.23,1.0,0.77
00-0028409,DuJuan Harris,RB,GB,2014,6,6,0.0,2.67,0.33,0.0081,-0.001,0.0115,0,,,,,,,,,,,16,4.0,0.0,-0.2341,0.3125,0.1875,2,1,0.5,5.5,11.0,-1.0,-5.5,10.0,0.4989,0.0,0.5,0.0,0,8.5,9.8,8.5,-1.3,1.63,0.0225,0.0,7.5,2.3,0.18,0.0,-0.18
00-0030985,Trey Watts,RB,LA,2014,4,4,0.0,1.75,1.0,0.0327,0.0216,0.0643,0,,,,,,,,,,,7,4.29,0.0,-0.0686,0.2857,0.0,4,3,0.75,4.5,6.0,2.0,2.25,5.0,0.0358,0.0,0.5,0.0,0,7.8,9.6,7.8,-1.8,2.4,0.0343,0.0,3.6,6.0,0.23,0.0,-0.23
00-0030247,George Winn,RB,DET,2014,5,4,0.0,3.8,0.6,0.0174,0.0003,0.0264,0,,,,,,,,,,,19,3.84,0.0,-0.0723,0.2105,0.1053,3,0,0.0,0.0,,0.33,0.0,,-1.0023,0.0,0.0,0.0,0,7.3,12.9,7.3,-5.6,2.57,0.0343,0.0,8.4,4.4,0.2,0.0,-0.2
00-0031332,Fitzgerald Toussaint,RB,BAL,2014,2,0,0.0,3.0,3.0,0.066,0.0009,0.0996,0,,,,,,,,,,,6,2.0,0.0,-0.115,0.1667,0.1667,6,3,0.5,4.5,9.0,0.0,,10.33,-0.276,0.0,0.1667,0.0,0,6.9,12.2,6.9,-5.3,6.12,0.0702,0.0,3.8,8.4,0.33,0.0,-0.33
00-0030128,Michael Cox,RB,NYG,2014,2,2,0.0,2.0,1.5,0.0349,-0.0126,0.0435,0,,,,,,,,,,,4,8.25,0.0,0.0014,0.25,0.5,3,2,0.6667,3.0,4.5,-2.67,-1.125,8.0,-0.5045,0.0,0.0,0.0,0,6.2,6.4,6.2,-0.2,3.19,0.0366,0.0,2.6,3.8,0.04,0.0,-0.04
00-0027346,Alfonso Smith,RB,SF,2014,3,0,0.0,2.33,1.33,0.0534,-0.0219,0.0648,0,,,,,,,,,,,7,2.71,0.0,-0.4171,0.1429,0.1429,4,3,0.75,2.75,3.67,-3.25,-0.846,6.67,-0.6156,0.0,0.0,0.0,0,6.0,8.9,6.0,-2.9,2.95,0.0519,0.0,3.6,5.3,0.08,0.0,-0.08
00-0030653,Ray Agnew,RB,CLE,2014,9,9,0.0,0.22,1.0,0.0287,0.0114,0.051,0,,,,,,,,,,,2,1.0,0.0,0.0995,0.5,0.0,9,3,0.3333,1.67,5.0,4.56,0.366,3.33,-0.4101,0.0,0.1111,0.0,0,4.7,16.0,4.7,-11.3,1.78,0.0242,0.0,3.9,12.2,0.73,0.0,-0.73
00-0030391,Mike James,RB,TB,2014,5,5,0.0,3.8,0.2,0.0057,-0.0026,0.0068,0,,,,,,,,,,,19,1.95,0.0,-0.1798,0.2105,0.0,1,1,1.0,-5.0,-5.0,-5.0,1.0,0.0,-1.3983,0.0,0.0,0.0,0,4.2,13.1,4.2,-8.9,2.61,0.041,0.0,11.6,1.4,0.84,0.0,-0.84
00-0030789,Antonio Andrews,RB,TEN,2014,1,0,0.0,0.0,2.0,0.0667,0.0082,0.1058,0,,,,,,,,,,,0,,,,,,2,2,1.0,5.5,5.5,1.0,5.5,4.5,0.0665,0.0,0.0,0.0,0,3.1,3.2,3.1,-0.1,3.23,0.0568,0.0,0.0,3.2,0.16,0.0,-0.16
00-0025439,Brian Leonard,RB,NO,2014,1,1,0.0,0.0,1.0,0.0244,0.0185,0.0495,0,,,,,,,,,,,0,,,,,,1,1,1.0,15.0,15.0,5.0,3.0,10.0,1.6309,0.0,1.0,0.0,0,2.5,1.5,2.5,1.0,1.54,0.0163,0.0,0.0,1.5,0.01,0.0,-0.01
00-0029441,Jeremy Stewart,RB,DEN,2014,3,1,0.0,2.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,6,3.67,0.0,-0.0598,0.1667,0.1667,0,0,,,,,,,,,,,0,2.2,8.1,2.2,-5.9,2.7,0.0345,0.0,8.1,0.0,1.08,0.0,-1.08
00-0028202,Shaun Draughn,RB,CLE,2014,1,1,0.0,10.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,10,1.9,0.0,-0.4507,0.0,0.0,0,0,,,,,,,,,,,0,1.9,6.2,1.9,-4.3,6.18,0.0835,0.0,6.2,0.0,0.22,0.0,-0.22
00-0031450,Josh Harris,RB,PIT,2014,2,1,0.0,4.5,0.0,0.0,0.0,0.0,0,,,,,,,,,,,9,1.78,0.0,-0.4614,0.1111,0.0,0,0,,,,,,,,,,,0,1.6,3.8,1.6,-2.2,1.9,0.0239,0.0,3.8,0.0,0.04,0.0,-0.04
00-0031209,Senorise Perry,RB,CHI,2014,1,1,0.0,0.0,1.0,0.0208,-0.0059,0.0271,0,,,,,,,,,,,0,,,,,,1,1,1.0,-1.0,-1.0,-2.0,0.5,1.0,-0.6738,0.0,0.0,0.0,0,0.9,1.5,0.9,-0.6,1.48,0.0185,0.0,0.0,1.5,0.01,0.0,-0.01
00-0029260,LaMichael James,RB,MIA,2014,3,2,0.0,1.67,0.33,0.0093,0.0072,0.0189,0,,,,,,,,,,,5,1.8,0.0,-0.3378,0.0,0.0,1,0,0.0,0.0,,5.0,0.0,,-0.4594,0.0,0.0,0.0,0,0.9,4.4,0.9,-3.5,1.46,0.0191,0.0,2.9,1.5,0.04,0.0,-0.04
00-0029317,Edwin Baker,RB,NO,2014,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,1,2.0,0.0,-1.7342,1.0,0.0,0,0,,,,,,,,,,,0,0.2,0.5,0.2,-0.3,0.48,0.0054,0.0,0.5,0.0,0.01,0.0,-0.01
00-0030668,Charcandrick West,RB,KC,2014,1,0,0.0,0.0,1.0,0.0323,0.0079,0.0539,0,,,,,,,,,,,0,,,,,,1,0,0.0,0.0,,2.0,0.0,,-1.4481,0.0,0.0,0.0,0,0.0,1.4,0.0,-1.4,1.35,0.0222,0.0,0.0,1.4,0.0,0.0,0.0
