player_id,name,pos,gp,pts,WAA,WAR
00-0034131,Kurt Benkert,QB,1,-0.1,-0.2,-0.114
00-0040753,William Sheppard,WR,1,0.0,-0.19,-0.114
00-0022421,Ruvell Martin,WR,1,0.0,-0.182,-0.115
00-0033561,Donnel Pumphrey,RB,1,0.0,-0.188,-0.115
00-0037394,Ethan Fernea,WR,1,0.0,-0.184,-0.115
00-0025604,Tyler Thigpen,QB,1,-0.1,-0.195,-0.116
00-0031864,William Saxton,TE,1,0.0,-0.189,-0.116
00-0032082,Jahwan Edwards,RB,1,0.0,-0.195,-0.116
00-0033004,Chris Swain,RB,1,0.0,-0.195,-0.116
00-0031965,Abou Toure,RB,1,0.0,-0.195,-0.116
00-0032283,Kevin Monangai,RB,1,0.0,-0.195,-0.116
00-0030685,Stephen Houston,RB,1,0.0,-0.195,-0.116
00-0032090,Dreamius Smith,RB,1,0.0,-0.195,-0.116
00-0031078,Lache Seastrunk,RB,1,0.0,-0.195,-0.116
00-0032844,Brandon Burks,RB,1,0.0,-0.195,-0.116
00-0032808,Zacchaeous Brooks,RB,1,0.0,-0.195,-0.116
00-0031625,Kendrick Hilliard,RB,1,0.0,-0.195,-0.116
00-0029977,Cameron Marshall,RB,1,0.0,-0.195,-0.116
00-0032838,Cedric O'Neal,RB,1,0.0,-0.195,-0.116
00-0031960,Da'Ron Brown,WR,1,0.0,-0.179,-0.117
00-0030932,Theodis Colter,WR,1,0.0,-0.179,-0.117
00-0032349,Marcus Leak,WR,1,0.0,-0.179,-0.117
00-0031954,Evan Spencer,WR,1,0.0,-0.179,-0.117
00-0031710,Jaxon Shipley,WR,1,0.0,-0.179,-0.117
00-0031679,Joshua Stangby,WR,1,0.0,-0.179,-0.117
00-0031635,Andre Davis,WR,1,0.0,-0.179,-0.117
00-0032653,Kelvin Maye,WR,1,0.0,-0.179,-0.117
00-0032625,Brandon Shippen,WR,1,0.0,-0.179,-0.117
00-0031529,Reginald Bell,WR,1,0.0,-0.179,-0.117
00-0033146,David Watford,WR,1,0.0,-0.179,-0.117
00-0031645,Rasheed Bailey,WR,1,0.0,-0.179,-0.117
00-0032453,Kenneth Lawler,WR,1,0.0,-0.179,-0.117
00-0032447,Devin Lucien,WR,1,0.0,-0.179,-0.117
00-0028918,Kashif Moore,WR,1,0.0,-0.179,-0.117
00-0032312,Michael Bennett,WR,1,0.0,-0.179,-0.117
00-0032876,Jordan Williams-Lambert,WR,1,0.0,-0.179,-0.117
00-0031747,Antwan Goodley,WR,1,0.0,-0.179,-0.117
00-0030034,Chuck Jacobs,WR,1,0.0,-0.179,-0.117
00-0031056,Shaquelle Evans,WR,1,0.0,-0.179,-0.117
00-0032351,Mekale McKay,WR,1,0.0,-0.179,-0.117
00-0032029,Ronnie Harris,WR,1,0.0,-0.179,-0.117
00-0032550,Alonzo Russell,WR,1,0.0,-0.179,-0.117
00-0032121,Andre Debose,WR,1,0.0,-0.179,-0.117
00-0032035,Deon Long,WR,1,0.0,-0.179,-0.117
00-0032559,Jonathon Lee,WR,1,0.0,-0.179,-0.117
00-0030914,Torrence Allen,WR,1,0.0,-0.179,-0.117
00-0032524,Jamal Robinson,WR,1,0.0,-0.179,-0.117
00-0032817,Mitch Mathews,WR,1,0.0,-0.179,-0.117
00-0031487,Douglas McNeil,WR,1,0.0,-0.179,-0.117
00-0030135,Joshua Lenz,WR,1,0.0,-0.179,-0.117
00-0026764,Dobson Collins,WR,1,0.0,-0.179,-0.117
00-0032739,Wendall Williams,WR,1,0.0,-0.179,-0.117
00-0030709,Kadron Boone,WR,1,0.0,-0.179,-0.117
00-0032915,Dominique Williams,WR,1,0.0,-0.179,-0.117
00-0032691,Quenton Bundrage,WR,1,0.0,-0.179,-0.117
00-0032113,Kenny Bell,WR,1,0.0,-0.179,-0.117
00-0039573,Blake Watson,RB,1,0.0,-0.168,-0.117
00-0039534,Carter Bradley,QB,1,0.0,-0.202,-0.119
00-0039501,Jack Plummer,QB,1,0.0,-0.202,-0.119
00-0040648,Tory Horton,WR,8,65.1,-0.774,-0.12
00-0026745,Curtis Brinkley,RB,3,20.3,-0.347,-0.121
00-0039664,Jaylen Johnson,WR,1,0.0,-0.177,-0.121
00-0020608,David Carr,QB,1,-0.8,-0.216,-0.122
00-0034478,Charles Kanoff,QB,1,0.0,-0.203,-0.122
00-0035283,Clayton Thorson,QB,1,0.0,-0.205,-0.123
00-0040387,Zach Horton,TE,1,0.0,-0.181,-0.123
00-0029401,Tauren Poole,RB,1,-2.0,-0.19,-0.125
00-0040522,Xavier Restrepo,WR,2,7.1,-0.304,-0.128
00-0022055,Seneca Wallace,QB,2,3.6,-0.366,-0.13
00-0029722,Jeffery Demps,RB,2,6.5,-0.316,-0.141
00-0027687,Jordan Shipley,WR,3,18.8,-0.383,-0.142
00-0027120,Javon Ringer,RB,2,5.6,-0.304,-0.144
00-0031387,Herman Ebron,TE,97,938.6,-7.612,-0.152
00-0036858,Jalen Camp,WR,2,1.7,-0.345,-0.157
00-0039393,Jase McClellan,RB,2,3.2,-0.354,-0.159
00-0040466,Raheim Sanders,RB,2,6.3,-0.295,-0.16
00-0032257,Randy Johnson,RB,78,744.7,-6.818,-0.162
00-0022922,Kellen Winslow,TE,10,84.4,-1.027,-0.163
00-0039847,Theodore Johnson,TE,25,221.2,-2.006,-0.168
00-0026941,Anthony Scott,RB,2,3.5,-0.32,-0.17
00-0038728,Jared Wayne,WR,2,4.0,-0.309,-0.17
00-0039901,Keon Coleman,WR,20,177.2,-1.778,-0.173
00-0037509,Sincere McCormick,RB,4,22.7,-0.487,-0.177
00-0031801,Jordan Leslie,WR,2,3.6,-0.324,-0.178
00-0039391,Kimani Vidal,RB,16,131.7,-1.599,-0.179
00-0036197,William Fromm,QB,2,0.0,-0.39,-0.18
00-0027700,Marshawn Gilyard,WR,2,3.5,-0.342,-0.184
00-0038507,Grant DuBose,WR,2,2.3,-0.361,-0.184
00-0031826,Johnathon Crockett,RB,2,2.2,-0.333,-0.185
00-0032656,Darius Powe,WR,2,3.3,-0.327,-0.185
00-0037570,Dennis Houston,WR,2,3.6,-0.351,-0.185
00-0035819,Binjimen Victor,WR,2,0.0,-0.38,-0.185
00-0022984,Ryan Grant,RB,2,1.8,-0.357,-0.187
00-0038468,Henry Pearson,TE,2,0.0,-0.327,-0.191
00-0022054,Visanthe Shiancoe,TE,2,3.2,-0.326,-0.192
00-0029271,Adam Adams,WR,2,2.5,-0.36,-0.194
00-0038518,Deneric Prince,RB,2,0.0,-0.368,-0.194
00-0031450,Joshua Harris,RB,2,0.9,-0.364,-0.195
00-0038145,Thomas Odukoya,TE,2,0.0,-0.334,-0.195
00-0040390,Jackson Meeks,WR,2,0.0,-0.357,-0.196
00-0029463,De'Andre Presley,WR,2,-0.2,-0.376,-0.198
00-0026465,Anthony Armstrong,WR,2,4.2,-0.335,-0.199
00-0028400,Armon Binns,WR,6,43.0,-0.701,-0.199
00-0021163,Derrick Gaffney,WR,3,10.8,-0.422,-0.199
00-0031816,Tyler Murphy,WR,2,2.6,-0.358,-0.199
00-0031831,Charles Henry,TE,2,0.0,-0.369,-0.199
00-0040039,Amar Johnson,RB,2,0.8,-0.366,-0.199
00-0028415,Kyle Miller,TE,2,0.0,-0.402,-0.2
00-0036080,Easop Winston,WR,2,1.5,-0.34,-0.2
00-0037420,Kwamie Lassiter,WR,2,1.2,-0.351,-0.201
00-0039385,Keilan Robinson,RB,2,0.0,-0.36,-0.201
00-0036775,Brandon Smith,WR,2,0.0,-0.347,-0.201
00-0036929,Ian Book,QB,2,0.0,-0.41,-0.202
00-0030647,Jordan Thompson,TE,2,0.0,-0.359,-0.203
00-0026163,Rashard Mendenhall,RB,16,134.4,-1.47,-0.204
00-0019642,Plaxico Burress,WR,2,2.8,-0.353,-0.204
00-0029564,Bryan Cunningham,WR,2,0.0,-0.379,-0.206
00-0035013,Jonathan Hilliman,RB,3,8.2,-0.487,-0.206
00-0040653,Ricky White,WR,2,0.0,-0.368,-0.206
00-0037380,Kaden Davis,WR,2,0.0,-0.368,-0.207
00-0036083,Nicholas Bowers,TE,2,0.0,-0.366,-0.208
00-0031140,Anthony Denham,TE,2,0.0,-0.355,-0.209
00-0040629,Dalevon Campbell,WR,2,0.0,-0.374,-0.209
00-0035313,Terry Godwin,WR,2,0.0,-0.378,-0.21
00-0028974,Henry Lewis,WR,2,0.0,-0.387,-0.211
00-0034735,Codey McElroy,TE,2,0.0,-0.383,-0.211
00-0039266,Kendall Milton,RB,2,0.2,-0.392,-0.211
00-0033352,Michael Clark,WR,2,0.0,-0.365,-0.212
00-0033449,Isaac Whitney,WR,2,0.0,-0.365,-0.212
00-0035782,Juwan Green,WR,2,0.0,-0.364,-0.212
00-0028646,David Gilreath,WR,2,0.7,-0.376,-0.214
00-0034307,Janarion Grant,WR,2,0.0,-0.369,-0.214
00-0029953,Lonnie Pryor,RB,2,0.0,-0.379,-0.215
00-0035883,Maurice Ffrench,WR,2,0.0,-0.361,-0.215
00-0035529,Hakeem Butler,WR,2,0.0,-0.366,-0.216
00-0035303,Mike Weber,RB,2,0.0,-0.363,-0.216
00-0037039,Devon Allen,WR,2,0.0,-0.383,-0.219
00-0040476,Ulysses Bentley,RB,2,0.0,-0.37,-0.219
00-0032611,Jhurrell Pressley,RB,2,0.0,-0.369,-0.22
00-0036571,Marquez Stevenson,WR,2,0.0,-0.362,-0.22
00-0039230,Dante Miller,RB,2,0.0,-0.358,-0.22
00-0032945,D'haquille Williams,WR,4,17.8,-0.56,-0.221
00-0032839,Hunter Sharp,WR,2,0.0,-0.359,-0.222
00-0022738,Christopher Cooley,TE,2,0.0,-0.364,-0.223
00-0036188,Antonio Williams,RB,2,0.0,-0.343,-0.223
00-0037172,Kyric McGowan,WR,2,0.0,-0.364,-0.223
00-0040130,Jayden Higgins,WR,13,98.3,-1.307,-0.224
00-0036384,Benjamin DiNucci,QB,3,5.0,-0.587,-0.225
00-0035104,Alexander Hollins,WR,2,0.0,-0.368,-0.226
00-0039344,Jonathon Brooks,RB,3,7.5,-0.476,-0.226
00-0029367,Julian Talley,WR,2,0.0,-0.378,-0.227
00-0031190,Tyler Gaffney,RB,2,0.0,-0.379,-0.227
00-0036008,Hunter Bryant,TE,2,0.0,-0.364,-0.228
00-0039107,Stetson Bennett,QB,2,0.0,-0.374,-0.229
00-0027218,Joique Bell,RB,57,530.6,-4.928,-0.23
00-0024301,John Thomas,TE,5,30.2,-0.562,-0.23
00-0030807,Seantavius Jones,WR,2,0.0,-0.361,-0.23
00-0038969,Kearis Jackson,WR,2,0.0,-0.386,-0.23
00-0032446,Brandon Doughty,QB,2,0.0,-0.406,-0.231
00-0038544,Quentin Johnston,WR,36,317.5,-3.273,-0.236
00-0027602,Graham Harrell,QB,2,-1.6,-0.427,-0.242
00-0037410,Jashaun Corbin,RB,3,4.3,-0.504,-0.242
00-0032634,David Grinnage,TE,4,15.1,-0.548,-0.243
00-0034732,Alexander McGough,QB,2,0.0,-0.395,-0.243
00-0032500,Chris King,WR,2,0.0,-0.369,-0.245
00-0033932,Kenneth Golladay,WR,62,594.7,-5.21,-0.249
00-0025462,Laurent Robinson,WR,7,47.2,-0.807,-0.25
00-0029343,LaRon Byrd,WR,2,0.0,-0.375,-0.252
00-0030920,Javontee Herndon,WR,5,25.6,-0.661,-0.255
00-0040172,Jordan Watkins,WR,3,4.6,-0.487,-0.256
00-0026753,Charly Martin,WR,3,8.2,-0.472,-0.258
00-0032841,Paul Turner,WR,4,16.6,-0.546,-0.258
00-0030043,Da'Rick Rogers,WR,5,28.7,-0.663,-0.261
00-0027681,Brandon LaFell,WR,81,765.3,-6.999,-0.262
00-0028406,Thomas Gallarda,TE,3,2.2,-0.494,-0.262
00-0026902,Ramses Barden,WR,6,36.0,-0.746,-0.263
00-0029664,Joshua Gordon,WR,72,694.6,-6.106,-0.267
00-0026000,Davone Bess,WR,26,234.1,-2.457,-0.267
00-0036357,Henry Ruggs,WR,18,163.1,-1.691,-0.267
00-0038891,Shedrick Jackson,WR,4,9.5,-0.646,-0.268
00-0028068,James Harper,RB,5,20.9,-0.694,-0.27
00-0028159,Da'Rel Scott,RB,6,35.4,-0.729,-0.271
00-0028417,Jamar Newsome,WR,3,6.9,-0.507,-0.272
00-0040705,Chimere Dike,WR,13,94.2,-1.343,-0.272
00-0030129,Justice Cunningham,TE,3,1.9,-0.517,-0.274
00-0036326,Chase Claypool,WR,45,426.2,-3.895,-0.275
00-0040237,Keyonteze Johnson,WR,12,84.4,-1.271,-0.278
00-0029317,Edwin Baker,RB,3,0.2,-0.528,-0.28
00-0031932,Chandler Worthy,WR,3,4.4,-0.526,-0.28
00-0031062,James White,RB,92,875.5,-7.973,-0.285
00-0036640,Zach Davidson,TE,3,2.0,-0.511,-0.285
00-0027976,Ryan Williams,RB,5,23.8,-0.671,-0.287
00-0034512,Cameron Phillips,WR,3,1.9,-0.507,-0.288
00-0032045,Andrew Turzilli,WR,3,4.5,-0.523,-0.29
00-0035825,Tavien Feaster,RB,3,0.0,-0.594,-0.29
00-0028163,Anthony Allen,RB,3,1.3,-0.545,-0.292
00-0028071,Johnny White,RB,3,3.4,-0.51,-0.293
00-0031684,Shane Wynn,WR,3,3.4,-0.501,-0.294
00-0040429,Josh Williams,RB,3,1.1,-0.569,-0.295
00-0028338,Kristofer Adams,WR,3,4.6,-0.518,-0.299
00-0027214,Keiland Williams,RB,3,3.2,-0.516,-0.299
00-0035787,Jared Pinkney,TE,3,0.0,-0.518,-0.299
00-0032268,Marcus Mariota,QB,124,1189.0,-12.739,-0.3
00-0036674,Josh Pederson,TE,3,0.0,-0.495,-0.3
00-0022165,Dallas Clark,TE,25,211.3,-2.319,-0.301
00-0030116,Kevin Dorsey,WR,3,1.4,-0.552,-0.301
00-0026956,LaRod Stephens-Howling,RB,12,86.4,-1.212,-0.302
00-0032523,Henry Krieger-Coble,TE,3,0.0,-0.541,-0.302
00-0035592,Travis Fulgham,WR,13,103.7,-1.326,-0.302
00-0040363,Keleki Latu,TE,3,1.9,-0.506,-0.304
00-0040398,Brady Cook,QB,3,0.5,-0.62,-0.305
00-0033384,LeShun Daniels,RB,3,1.2,-0.547,-0.306
00-0036519,Matt Bushman,TE,3,0.0,-0.501,-0.306
00-0035760,Jacques Patrick,RB,3,1.2,-0.545,-0.308
00-0040431,Dalen Cambre,WR,3,0.0,-0.557,-0.308
00-0026491,Stefan Logan,WR,3,4.0,-0.527,-0.309
00-0030659,Jonathan Krause,WR,3,1.4,-0.56,-0.309
00-0032747,Russell Hansbrough,RB,3,0.0,-0.564,-0.309
00-0035320,Caleb Wilson,TE,3,0.0,-0.496,-0.309
00-0040584,Gunnar Helm,TE,13,91.3,-1.285,-0.309
00-0037286,Kevin Harris,RB,4,9.0,-0.644,-0.31
00-0038092,Chukwuerika Ezukanma,WR,3,2.2,-0.553,-0.31
00-0033379,Timothy White,WR,3,2.4,-0.532,-0.311
00-0023438,Braylon Edwards,WR,5,21.4,-0.732,-0.313
00-0029274,Devon Wylie,WR,3,0.0,-0.574,-0.314
00-0036110,Ja'Marcus Bradley,WR,4,10.4,-0.621,-0.315
00-0037609,Aaron Shampklin,RB,3,1.7,-0.537,-0.315
00-0029547,Vick Ballard,RB,14,102.3,-1.432,-0.316
00-0035553,Charles Jones,TE,3,0.0,-0.527,-0.316
00-0036308,Isaiah Coulter,WR,3,0.0,-0.546,-0.316
00-0034660,Marrico Gafford,WR,4,11.9,-0.622,-0.317
00-0040170,Elic Ayomanor,WR,12,83.3,-1.303,-0.317
00-0028596,Norristorius Gurley,WR,3,2.5,-0.554,-0.318
00-0030370,Gregory Jenkins,WR,3,0.0,-0.569,-0.318
00-0033043,Austin Traylor,TE,5,19.1,-0.715,-0.319
00-0040244,Moliki Matavao,TE,3,0.0,-0.489,-0.319
00-0033599,Carlton Agudosi,WR,3,0.0,-0.555,-0.32
00-0036435,Raymond Calais,RB,3,0.0,-0.567,-0.32
00-0032298,Bronson Hill,RB,3,0.0,-0.591,-0.321
00-0040586,Jaydon Blue,RB,4,7.0,-0.71,-0.322
00-0033413,De'Veon Smith,RB,3,0.0,-0.564,-0.323
00-0034207,Jeff Badet,WR,3,0.0,-0.564,-0.323
00-0040735,Luther Burden,WR,12,78.2,-1.34,-0.324
00-0035912,Levante Bellamy,RB,3,0.0,-0.578,-0.327
00-0032926,Keith Brent,WR,3,0.0,-0.544,-0.328
00-0031746,George Farmer,RB,3,1.5,-0.556,-0.328
00-0035898,Darius Bradwell,RB,3,0.0,-0.59,-0.328
00-0036647,Cornell Powell,WR,3,0.0,-0.554,-0.329
00-0028062,Owen Marecic,RB,3,0.0,-0.55,-0.332
00-0032801,Daniel Braverman,WR,3,0.0,-0.538,-0.333
00-0032070,Dezmin Lewis,WR,3,0.0,-0.538,-0.333
00-0027007,Chris Wells,RB,6,31.8,-0.77,-0.334
00-0032609,Marken Michel,WR,3,0.0,-0.552,-0.334
00-0034971,Jalen Hurd,WR,3,0.0,-0.562,-0.334
00-0035597,John Ursua,WR,3,0.0,-0.562,-0.334
00-0025559,Legedu Naanee,WR,3,0.9,-0.561,-0.336
00-0033815,Reginald Davis,WR,3,0.0,-0.539,-0.336
00-0037483,Kaylon Geiger,WR,3,0.0,-0.567,-0.336
00-0036100,Willie Zuber,WR,4,7.0,-0.66,-0.34
00-0036627,Dez Fitzpatrick,WR,5,15.9,-0.735,-0.341
00-0037580,Jared Bernhardt,WR,3,0.0,-0.578,-0.341
00-0035045,D.J. Montgomery,WR,4,6.6,-0.678,-0.343
00-0026204,Kevin Smith,RB,7,39.6,-0.861,-0.344
00-0029227,Patrick Edwards,WR,4,9.6,-0.67,-0.345
00-0036360,Clyde Edwards-Helaire,RB,45,407.9,-4.191,-0.346
00-0038612,Atorian Perry,WR,6,22.9,-0.873,-0.347
00-0027155,Rashad Jennings,RB,62,556.2,-5.527,-0.348
00-0030236,Dennis Johnson,RB,6,23.4,-0.883,-0.348
00-0028057,Delone Carter,RB,7,31.5,-0.944,-0.349
00-0033315,Cole Hikutini,TE,4,4.5,-0.663,-0.361
00-0029778,Darius Johnson,WR,8,40.7,-1.093,-0.367
00-0032160,Tyrell Williams,WR,56,526.5,-4.837,-0.367
00-0032636,Don Jackson,RB,4,3.2,-0.721,-0.367
00-0040242,Jacory Croskey-Merritt,RB,13,90.8,-1.505,-0.369
00-0022388,Terrance Copper,WR,5,16.0,-0.763,-0.37
00-0039491,Jalen Coker,WR,14,97.7,-1.5,-0.371
00-0038862,Elijah Dotson,RB,4,3.9,-0.729,-0.374
00-0031590,Jonathan Ajayi,RB,40,354.7,-3.736,-0.375
00-0037524,Davontavean Martin,WR,4,4.3,-0.673,-0.375
00-0029531,Ryan Lindley,QB,4,6.2,-0.744,-0.376
00-0038389,Israel Abanikanda,RB,4,2.5,-0.727,-0.376
00-0025409,Brayden Quinn,QB,7,33.9,-1.06,-0.378
00-0026658,Zach Potter,TE,4,3.6,-0.676,-0.379
00-0027864,Ryan Mathews,RB,63,569.9,-5.639,-0.38
00-0033742,Alphonso Swoopes,TE,4,3.8,-0.655,-0.381
00-0040667,Matthew Golden,WR,10,57.1,-1.219,-0.381
00-0015754,Brandon Stokley,WR,17,135.4,-1.792,-0.382
00-0039543,Ramel Keyton,WR,4,1.7,-0.725,-0.386
00-0027789,Dezmon Briscoe,WR,4,4.3,-0.696,-0.389
00-0033871,Corey Davis,WR,68,647.2,-5.865,-0.389
00-0027754,John Skelton,QB,7,29.8,-1.058,-0.39
00-0039376,Spencer Rattler,QB,16,121.1,-2.078,-0.392
00-0037581,Stanley Berryhill,WR,4,0.0,-0.729,-0.394
00-0030414,Spencer Ware,RB,37,319.1,-3.566,-0.396
00-0021931,Kevin Walter,WR,13,91.4,-1.476,-0.397
00-0026579,Kahlil Bell,RB,4,4.5,-0.674,-0.397
00-0039489,Hayden Rucci,TE,4,0.0,-0.723,-0.397
00-0029262,Rueben Randle,WR,48,435.7,-4.445,-0.399
00-0037422,Kendric Pryor,WR,4,1.9,-0.714,-0.401
00-0037329,Brittain Brown,RB,5,9.7,-0.823,-0.405
00-0038911,Micale Cunningham,WR,4,0.1,-0.757,-0.405
00-0039916,Ricky Pearsall,WR,14,95.1,-1.533,-0.405
00-0028070,Kealoha Pilares,WR,5,13.9,-0.808,-0.407
00-0035551,Tony Brooks-James,RB,4,1.1,-0.736,-0.407
00-0035218,Sutton Smith,RB,4,0.0,-0.798,-0.407
00-0033215,Cyril Grayson,WR,5,12.0,-0.777,-0.408
00-0033441,Keon Hatcher,WR,4,1.8,-0.711,-0.409
00-0036225,Dalton Keene,TE,4,2.3,-0.682,-0.411
00-0029552,Jeremy Ebert,WR,4,3.0,-0.73,-0.412
00-0036523,Trey Ragas,RB,4,3.5,-0.715,-0.413
00-0023564,Darren Sproles,RB,84,771.8,-7.475,-0.414
00-0028906,Nathan Palmer,WR,4,0.6,-0.752,-0.414
00-0031611,Joshua Robinson,RB,5,11.2,-0.815,-0.414
00-0031834,Larry Pinkard,WR,4,1.5,-0.734,-0.415
00-0040211,Graham Mertz,QB,4,0.0,-0.819,-0.416
00-0032553,Jace Billingsley,WR,4,0.0,-0.75,-0.418
00-0038740,Jalen Moreno-Cropper,WR,4,0.0,-0.725,-0.418
00-0027259,Jacob Ballard,TE,5,7.4,-0.812,-0.419
00-0028293,Michael Campbell,WR,4,0.0,-0.75,-0.42
00-0035187,Austin Walter,RB,6,16.9,-0.962,-0.42
00-0035957,Rodney Smith,RB,6,20.4,-0.923,-0.42
00-0034311,Johnny Stanton,RB,5,9.2,-0.832,-0.42
00-0035935,J.J. Koski,WR,4,0.0,-0.731,-0.421
00-0036463,Chris Blair,WR,4,0.0,-0.766,-0.423
00-0031732,Connor Hamlett,TE,5,9.2,-0.803,-0.424
00-0024275,Maurice Jones-Drew,RB,32,265.2,-3.03,-0.427
00-0032728,Tevin Jones,WR,5,10.1,-0.811,-0.427
00-0035394,Jake Dolegala,QB,4,0.0,-0.817,-0.427
00-0037450,Tyreik McAllister,WR,4,1.1,-0.713,-0.427
00-0030291,Lequan Jefferson,TE,4,0.0,-0.753,-0.428
00-0027080,Michael Goodson,RB,10,58.4,-1.245,-0.43
00-0035939,Bryce Perkins,QB,6,15.6,-1.055,-0.431
00-0039614,Jermaine Jackson,WR,4,-0.1,-0.717,-0.431
00-0032358,Tevaun Smith,WR,4,0.0,-0.726,-0.432
00-0023545,Brandon Jacobs,RB,9,49.8,-1.122,-0.433
00-0030175,Ryan Spadola,WR,4,0.0,-0.757,-0.434
00-0027666,Montario Hardesty,RB,7,27.4,-0.959,-0.436
00-0028825,Terrelle Pryor,WR,45,407.6,-4.114,-0.436
00-0027780,Nathan Byham,TE,6,20.6,-0.944,-0.437
00-0039855,Jalen McMillan,WR,10,58.2,-1.249,-0.437
00-0021192,Anthony Branch,WR,6,17.0,-0.94,-0.438
00-0040202,Devin Neal,RB,10,49.8,-1.309,-0.438
00-0036173,Tommy Hudson,TE,5,7.6,-0.786,-0.44
00-0035589,Gary Jennings,WR,4,0.0,-0.743,-0.442
00-0039415,Brenden Rice,WR,4,0.0,-0.717,-0.443
00-0031510,Dylan Thompson,QB,4,0.0,-0.835,-0.444
00-0025410,Dwayne Bowe,WR,45,407.3,-4.245,-0.445
00-0033087,Marquis Bundy,WR,4,0.0,-0.728,-0.446
00-0034593,Christopher Lacy,WR,4,0.0,-0.746,-0.453
00-0032815,Christopher Hubert,WR,4,0.0,-0.735,-0.457
00-0037664,Alec Pierce,WR,49,418.7,-4.523,-0.46
00-0039814,Erick All,TE,9,45.8,-1.086,-0.461
00-0034258,Derrick Willies,WR,5,8.1,-0.84,-0.462
00-0027890,Benjamin Tate,RB,31,256.1,-3.044,-0.465
00-0040743,Tyler Shough,QB,13,79.1,-1.854,-0.465
00-0026235,Mario Manningham,WR,16,113.6,-1.841,-0.466
00-0027809,Mickey Shuler,TE,4,0.0,-0.77,-0.466
00-0031409,Johnathan Manziel,QB,12,78.4,-1.588,-0.467
00-0029183,Daniel Noble,TE,6,13.7,-0.931,-0.469
00-0036245,Malcolm Perry,RB,6,14.8,-0.951,-0.473
00-0039868,Troy Franklin,WR,25,195.6,-2.486,-0.473
00-0039386,Jerrod Means,WR,7,26.8,-1.002,-0.477
00-0028052,Cecil Shorts,WR,60,547.7,-5.461,-0.479
00-0022217,Mewelde Moore,RB,6,15.0,-0.949,-0.48
00-0034081,Steven Mitchell,WR,5,6.8,-0.853,-0.48
00-0027702,Michael Williams,WR,29,246.5,-2.831,-0.482
00-0038598,Jaren Hall,QB,5,3.0,-0.963,-0.483
00-0040673,Jalen Milroe,QB,4,-1.6,-0.837,-0.484
00-0032152,Karlos Williams,RB,14,91.8,-1.65,-0.485
00-0038953,Dylan Drummond,WR,6,11.2,-0.98,-0.486
00-0038498,E.J. Jenkins,TE,5,0.0,-0.827,-0.487
00-0023367,Nathaniel Washington,WR,51,462.8,-4.764,-0.488
00-0032209,Timothy Yeldon,RB,60,545.1,-5.642,-0.488
00-0028736,William Powell,RB,9,41.9,-1.186,-0.489
00-0027026,Mohamed Massaquoi,WR,8,38.8,-1.119,-0.49
00-0035374,Michael Walker,WR,5,3.5,-0.889,-0.493
00-0038458,Owen Wright,RB,5,0.6,-0.957,-0.493
00-0026123,Evan Moore,TE,5,2.1,-0.889,-0.497
00-0030825,Stephen Morris,QB,4,0.0,-0.804,-0.497
00-0031968,Emmanuel Bibbs,TE,5,2.2,-0.872,-0.498
00-0040162,Dylan Sampson,RB,13,75.5,-1.653,-0.5
00-0030707,Blake Annen,TE,5,0.0,-0.891,-0.502
00-0031320,Kevin Smith,WR,5,4.6,-0.886,-0.502
00-0040704,Dillon Gabriel,QB,12,70.1,-1.745,-0.505
00-0036567,Elijah Mitchell,RB,24,180.4,-2.586,-0.507
00-0026366,Chazerny Schilens,WR,11,61.8,-1.426,-0.508
00-0027779,Deji Karim,RB,5,0.0,-0.927,-0.509
00-0030162,Rico Richardson,WR,5,0.0,-0.914,-0.51
00-0029424,Marvin McNutt,WR,5,0.0,-0.973,-0.511
00-0040646,Jalen Royals,WR,5,0.0,-0.914,-0.512
00-0039032,Tyjae Spears,RB,31,233.2,-3.29,-0.513
00-0036526,Dillon Stoner,WR,5,0.0,-0.914,-0.515
00-0039884,Tahj Washington,WR,5,0.1,-0.898,-0.515
00-0028267,Allen Reisner,TE,6,14.3,-0.999,-0.516
00-0035102,Brandon Dillon,TE,5,2.1,-0.84,-0.516
00-0028706,Armond Smith,RB,5,0.5,-0.884,-0.517
00-0039342,Anthony Legette,WR,24,182.1,-2.476,-0.519
00-0033530,Robert Davis,WR,5,2.1,-0.905,-0.52
00-0030248,Cierre Wood,RB,5,1.6,-0.905,-0.521
00-0036278,Jason Huntley,RB,5,1.4,-0.898,-0.521
00-0034206,Quadree Henderson,WR,5,0.0,-0.905,-0.522
00-0033992,Lance Lenoir,WR,5,0.0,-0.908,-0.523
00-0035844,Kirk Merritt,WR,5,2.3,-0.927,-0.524
00-0036936,Rondale Moore,WR,34,276.6,-3.349,-0.524
00-0034169,Marcus Baugh,TE,5,1.7,-0.855,-0.525
00-0035596,Kerrith Whyte,RB,6,11.3,-0.992,-0.526
00-0004541,Donald Driver,WR,8,27.7,-1.213,-0.53
00-0040205,Kalel Mullings,RB,5,0.0,-0.916,-0.53
00-0030171,Christopher Pantale,TE,5,0.0,-0.886,-0.531
00-0036692,Miller Forristall,TE,5,0.0,-0.897,-0.533
00-0034575,David Wells,TE,5,1.0,-0.787,-0.534
00-0021756,Will Heller,TE,7,20.4,-1.081,-0.535
00-0038920,John Shenker,TE,5,2.2,-0.878,-0.535
00-0030999,Marion Grice,RB,7,14.9,-1.13,-0.537
00-0026316,Justin Parmele,RB,8,27.3,-1.172,-0.539
