player_id,name,pos,team,season,games,gp14,att_pg,car_pg,tgt_pg,tgt_share,ay_share,wopr,att,cmp_pct,ypa,pass_td_rate,int_rate,sack_rate,epa_db,cpoe,pacr,pass_fd_rate,pass_expl_rate,car,ypc,rush_td_rate,epa_car,rush_fd_rate,rush_expl_rate,tgt,rec,catch_rate,ypt,ypr,adot,racr,yac_rec,epa_tgt,rec_td_rate,rec_fd_rate,rec_expl_rate,fum_lost,fp_ppr,fp_exp,fp_act,fp_diff,fp_exp_pg,exp_share,pass_fp_exp,rush_fp_exp,rec_fp_exp,td_exp,td_act,td_diff
00-0033955,Jeremy McNichols,RB,WAS,2025,16,12,0.0,2.75,1.94,0.0782,-0.0061,0.113,0,,,,,,,,,,,44,5.02,0.0227,0.0328,0.2955,0.1136,31,25,0.8065,6.32,7.84,-0.74,-8.522,8.88,-0.037,0.0,0.3226,0.0968,1,72.7,71.5,72.7,1.2,4.47,0.067,0.0,26.5,45.0,1.15,1.0,-0.15
00-0039798,Isaiah Davis,RB,NYJ,2025,15,12,0.0,2.87,1.87,0.0672,-0.0031,0.0986,0,,,,,,,,,,,43,5.49,0.0233,-0.0752,0.1628,0.1395,28,21,0.75,6.64,8.86,1.14,5.812,9.0,0.1648,0.0,0.2857,0.1071,0,71.2,61.7,71.2,9.5,4.11,0.0693,0.0,23.8,37.9,0.89,1.0,0.11
00-0034975,Justice Hill,RB,BAL,2025,9,9,0.0,2.0,3.0,0.1112,-0.0072,0.1618,0,,,,,,,,,,,18,5.17,0.1111,-0.0697,0.2222,0.0556,27,21,0.7778,6.26,8.05,-0.22,-28.167,8.76,0.0156,0.037,0.2222,0.037,0,65.2,53.7,65.2,11.5,5.97,0.0892,0.0,12.2,41.5,1.02,3.0,1.98
00-0039875,Ray Davis,RB,BUF,2025,13,9,0.0,4.46,1.0,0.0371,0.0047,0.0589,0,,,,,,,,,,,58,4.74,0.0,0.0233,0.2586,0.1552,13,10,0.7692,6.62,8.6,0.08,86.0,9.9,0.362,0.1538,0.5385,0.1538,0,64.1,60.3,58.1,-2.2,4.64,0.0615,0.0,35.3,25.0,2.76,2.0,-0.76
00-0040078,Brashard Smith,RB,KC,2025,15,11,0.0,2.93,2.33,0.0746,-0.0233,0.0955,0,,,,,,,,,,,44,3.43,0.0,-0.2215,0.1136,0.0455,35,25,0.7143,4.91,6.88,-1.6,-3.071,9.28,-0.0176,0.0286,0.2,0.0571,0,63.3,84.5,63.3,-21.2,5.64,0.076,0.0,26.7,57.9,2.84,1.0,-1.84
00-0037746,Brian Robinson,RB,SF,2025,16,12,0.0,5.75,0.75,0.0222,-0.0,0.0332,0,,,,,,,,,,,92,4.35,0.0217,-0.0078,0.2174,0.1087,12,8,0.6667,2.08,3.12,0.0,,4.38,-0.3386,0.0,0.0833,0.0,0,62.5,71.1,62.5,-8.6,4.44,0.0563,0.0,51.4,19.7,2.65,2.0,-0.65
00-0040202,Devin Neal,RB,NO,2025,9,8,0.0,6.33,2.11,0.0611,-0.0152,0.0811,0,,,,,,,,,,,57,3.61,0.0351,-0.138,0.193,0.0526,19,17,0.8947,5.47,6.12,-2.0,-2.737,8.12,-0.1172,0.0,0.2105,0.1053,0,60.0,55.3,60.0,4.7,6.14,0.0904,0.0,29.5,25.8,1.03,2.0,0.97
00-0038705,Emari Demercado,RB,ARI,2025,11,7,0.0,4.0,1.82,0.0472,0.005,0.0742,0,,,,,,,,,,,44,7.09,0.0,-0.1569,0.2045,0.2045,20,13,0.65,5.05,7.77,0.6,8.417,6.46,-0.0794,0.05,0.15,0.1,1,58.3,58.1,58.3,0.2,5.28,0.0662,0.0,25.7,32.4,1.88,1.0,-0.88
00-0038454,Keaton Mitchell,RB,BAL,2025,12,8,0.0,4.92,1.0,0.0456,-0.0161,0.0571,0,,,,,,,,,,,59,5.78,0.0169,0.0444,0.2712,0.1695,12,9,0.75,5.25,7.0,-2.33,-2.25,9.44,-0.4608,0.0,0.1667,0.0833,0,55.4,53.1,55.4,2.3,4.42,0.0708,0.0,36.2,16.8,1.54,1.0,-0.54
00-0040198,Ollie Gordon II,RB,MIA,2025,16,13,0.0,4.38,0.56,0.0193,-0.008,0.0234,0,,,,,,,,,,,70,2.84,0.0429,-0.1367,0.3,0.0714,9,7,0.7778,3.56,4.57,-2.78,-1.28,8.14,-0.3829,0.1111,0.1111,0.1111,0,54.1,59.8,54.1,-5.7,3.74,0.0604,0.0,47.4,12.4,3.77,4.0,0.23
00-0038555,Tank Bigsby,RB,PHI,2025,11,7,0.0,5.73,0.36,0.0158,-0.0017,0.0225,0,,,,,,,,,,,63,5.65,0.0317,0.1151,0.2857,0.2063,4,3,0.75,8.0,10.67,-1.5,-5.333,13.0,-0.1843,0.0,0.25,0.25,0,53.8,53.8,53.8,0.0,4.89,0.0692,0.0,48.1,5.7,3.7,2.0,-1.7
00-0039874,Jaylen Wright,RB,MIA,2025,9,5,0.0,7.78,1.0,0.0412,-0.0305,0.0404,0,,,,,,,,,,,70,4.11,0.0286,-0.0814,0.2429,0.0857,9,5,0.5556,4.89,8.8,-3.78,-1.294,12.0,-0.1858,0.0,0.2222,0.1111,1,48.2,57.7,48.2,-9.5,6.41,0.1085,0.0,44.9,12.8,2.54,2.0,-0.54
00-0039373,Audric Estimé,RB,NO,2025,5,1,0.0,9.2,2.6,0.0732,-0.0012,0.1089,0,,,,,,,,,,,46,4.3,0.0217,0.1019,0.2609,0.0435,13,12,0.9231,7.92,8.58,-0.15,-51.5,9.0,0.2902,0.0,0.2308,0.1538,0,48.1,47.9,48.1,0.2,9.59,0.1398,0.0,29.3,18.7,1.75,1.0,-0.75
00-0037267,Jerome Ford,RB,CLE,2025,13,13,0.0,1.85,2.46,0.0725,-0.0144,0.0987,0,,,,,,,,,,,24,3.04,0.0,-0.1257,0.2083,0.0833,32,26,0.8125,3.22,3.96,-1.53,-2.102,5.92,-0.1746,0.0,0.125,0.0312,0,43.6,60.4,43.6,-16.8,4.64,0.07,0.0,17.4,43.0,1.69,0.0,-1.69
00-0037563,Malik Davis,RB,DAL,2025,9,6,0.0,5.78,0.56,0.0157,0.0067,0.0282,0,,,,,,,,,,,52,4.81,0.0385,0.0156,0.2115,0.0769,5,2,0.4,3.2,8.0,3.6,0.889,3.0,-0.9624,0.0,0.0,0.0,0,40.6,42.3,40.6,-1.7,4.7,0.0527,0.0,35.0,7.3,2.06,2.0,-0.06
00-0038440,Zavier Scott,RB,MIN,2025,9,7,0.0,3.56,1.78,0.0532,-0.0087,0.0737,0,,,,,,,,,,,32,3.56,0.0,-0.2812,0.1875,0.0938,16,14,0.875,6.12,7.0,1.06,5.765,7.5,-0.0477,0.0625,0.4375,0.125,1,39.2,41.3,39.2,-2.1,4.59,0.0686,0.0,17.5,23.8,1.01,1.0,-0.01
00-0032104,Ameer Abdullah,RB,IND,2025,12,8,0.0,1.17,1.42,0.0469,-0.0021,0.0689,0,,,,,,,,,,,14,4.29,0.0714,0.0677,0.2143,0.0714,17,16,0.9412,5.82,6.19,-0.18,-33.0,6.56,0.0479,0.0,0.2353,0.0,0,37.9,35.4,37.9,2.5,2.95,0.0388,0.0,10.4,25.0,1.01,1.0,-0.01
00-0038738,Hunter Luepke,RB,DAL,2025,11,7,0.0,1.45,1.36,0.0425,-0.0033,0.0614,0,,,,,,,,,,,16,4.44,0.0,-0.0999,0.375,0.0,15,13,0.8667,7.27,8.38,-0.2,-36.333,9.15,0.3069,0.0667,0.4,0.0,0,37.0,35.7,37.0,1.3,3.25,0.039,0.0,8.3,27.4,1.24,1.0,-0.24
00-0039921,Trey Benson,RB,ARI,2025,4,4,0.0,7.25,4.0,0.1293,-0.0273,0.1748,0,,,,,,,,,,,29,5.52,0.0,-0.0072,0.1379,0.1379,16,13,0.8125,4.0,4.92,-1.38,-2.909,5.62,-0.5046,0.0,0.125,0.0,0,35.4,40.8,35.4,-5.4,10.2,0.14,0.0,18.2,22.6,1.1,0.0,-1.1
00-0037085,Tyler Badie,RB,DEN,2025,14,11,0.0,0.57,2.21,0.061,-0.0446,0.0602,0,,,,,,,,,,,8,2.88,0.0,-0.4631,0.125,0.0,31,19,0.6129,4.55,7.42,-1.42,-3.205,11.05,0.0395,0.0,0.2903,0.0968,0,35.4,50.5,35.4,-15.1,3.61,0.0457,0.0,6.5,44.0,1.29,0.0,-1.29
00-0038551,Kendre Miller,RB,NO,2025,7,7,0.0,6.71,0.71,0.0213,-0.0012,0.0311,0,,,,,,,,,,,47,4.11,0.0213,-0.0623,0.1915,0.1064,5,5,1.0,6.0,6.0,-1.0,-6.0,7.0,-0.0734,0.0,0.2,0.0,0,33.3,29.6,33.3,3.7,4.22,0.0619,0.0,22.5,7.1,0.4,1.0,0.6
00-0033553,James Conner,RB,ARI,2025,3,3,0.0,10.67,3.0,0.0985,-0.0188,0.1346,0,,,,,,,,,,,32,2.97,0.0312,-0.0869,0.2188,0.0312,9,8,0.8889,4.22,4.75,-1.0,-4.222,8.5,0.2483,0.1111,0.4444,0.1111,0,33.3,40.3,33.3,-7.0,13.43,0.1867,0.0,23.2,17.1,2.53,2.0,-0.53
00-0038685,Chris Brooks,RB,GB,2025,14,10,0.0,1.93,1.21,0.0436,0.0022,0.0669,0,,,,,,,,,,,27,3.93,0.0,-0.18,0.1852,0.1111,17,13,0.7647,5.35,7.0,0.35,15.167,8.15,-0.0657,0.0,0.1765,0.1176,0,32.7,38.2,32.7,-5.5,2.73,0.0398,0.0,13.3,24.9,0.58,0.0,-0.58
00-0038794,Jaleel McLaughlin,RB,DEN,2025,8,4,0.0,4.62,0.75,0.0255,-0.0601,-0.0038,0,,,,,,,,,,,37,5.05,0.027,0.0433,0.2162,0.1351,6,4,0.6667,4.5,6.75,-3.83,-1.174,9.75,-0.3705,0.0,0.3333,0.1667,0,31.4,29.0,31.4,2.4,3.63,0.0479,0.0,20.2,8.9,0.62,1.0,0.38
00-0039405,Jawhar Jordan,RB,HOU,2025,4,0,0.0,10.75,1.75,0.056,-0.0168,0.0723,0,,,,,,,,,,,43,4.49,0.0,-0.2092,0.186,0.1628,7,7,1.0,4.86,4.86,-0.86,-5.667,5.71,0.0476,0.0,0.2857,0.0,0,29.7,35.7,29.7,-6.0,8.93,0.1258,0.0,25.9,9.8,1.01,0.0,-1.01
00-0031687,Raheem Mostert,RB,LV,2025,12,10,0.0,1.83,1.0,0.0349,-0.0076,0.047,0,,,,,,,,,,,22,4.73,0.0,-0.4116,0.2273,0.1364,12,12,1.0,5.83,5.83,-1.33,-4.375,7.17,0.1217,0.0,0.5,0.0833,0,29.4,28.2,29.4,1.2,2.35,0.0415,0.0,12.1,16.1,0.45,0.0,-0.45
00-0035243,Miles Sanders,RB,DAL,2025,4,4,0.0,5.0,2.0,0.0474,-0.0084,0.0652,0,,,,,,,,,,,20,5.85,0.05,-0.0944,0.25,0.05,8,8,1.0,3.75,3.75,-1.75,-2.143,5.5,-0.1894,0.0,0.0,0.0,1,26.7,24.1,26.7,2.6,6.03,0.0661,0.0,12.3,11.8,0.69,1.0,0.31
00-0036755,Jaret Patterson,RB,LAC,2025,6,4,0.0,6.83,0.67,0.0175,-0.0004,0.026,0,,,,,,,,,,,41,3.88,0.0244,-0.0356,0.1707,0.0488,4,3,0.75,2.0,2.67,-0.25,-8.0,2.67,-0.4041,0.0,0.25,0.0,0,25.7,31.3,25.7,-5.6,5.22,0.0715,0.0,26.2,5.1,1.5,1.0,-0.5
00-0040238,LeQuint Allen Jr.,RB,JAX,2025,14,11,0.0,1.64,0.79,0.0241,-0.0046,0.0329,0,,,,,,,,,,,23,4.09,0.0,-0.1406,0.2174,0.087,11,10,0.9091,4.91,5.4,-1.36,-3.6,6.1,-0.351,0.0,0.0,0.0,0,24.8,27.9,24.8,-3.1,1.99,0.0248,0.0,12.4,15.4,0.67,0.0,-0.67
00-0039796,Rasheen Ali,RB,BAL,2025,8,4,0.0,0.88,1.38,0.0684,0.0,0.1027,0,,,,,,,,,,,7,3.43,0.0,-0.5316,0.1429,0.0,11,9,0.8182,6.18,7.56,-0.09,-68.0,9.22,-0.0709,0.0909,0.1818,0.0909,0,24.2,19.7,24.2,4.5,2.46,0.043,0.0,4.2,15.5,0.23,1.0,0.77
00-0033854,Dare Ogunbowale,RB,HOU,2025,9,6,0.0,1.22,1.44,0.0475,0.0193,0.0848,0,,,,,,,,,,,11,2.27,0.0909,-0.3329,0.0909,0.0,13,10,0.7692,5.85,7.6,1.85,3.167,5.6,-0.7098,0.0,0.2308,0.1538,1,24.1,33.3,24.1,-9.2,3.7,0.048,0.0,13.1,20.2,2.09,1.0,-1.09
00-0036328,Antonio Gibson,RB,NE,2025,5,5,0.0,5.0,0.6,0.0203,-0.0093,0.0239,0,,,,,,,,,,,25,4.24,0.04,-0.1881,0.24,0.12,3,2,0.6667,2.0,3.0,-2.0,-1.0,8.0,-0.4117,0.0,0.0,0.0,1,23.2,20.2,17.2,-3.0,4.05,0.0581,0.0,15.8,4.4,1.01,1.0,-0.01
00-0039299,George Holani,RB,SEA,2025,4,4,0.0,5.5,0.5,0.025,-0.0015,0.0365,0,,,,,,,,,,,22,3.32,0.0455,-0.425,0.2273,0.0,2,2,1.0,7.5,7.5,-0.5,-15.0,8.0,-0.0703,0.0,0.5,0.0,1,20.8,14.9,14.8,-0.1,3.74,0.0536,0.0,11.5,3.4,0.45,1.0,0.55
00-0040586,Jaydon Blue,RB,DAL,2025,5,4,0.0,7.6,0.2,0.0067,-0.0047,0.0067,0,,,,,,,,,,,38,3.39,0.0263,-0.197,0.1842,0.1316,1,1,1.0,5.0,5.0,-5.0,-1.0,10.0,-0.1194,0.0,0.0,0.0,0,20.4,23.9,20.4,-3.5,4.79,0.0625,0.0,22.4,1.6,0.88,1.0,0.12
00-0040466,Raheim Sanders,RB,CLE,2025,4,1,0.0,6.75,1.0,0.0429,0.0255,0.0822,0,,,,,,,,,,,27,3.41,0.037,0.0334,0.2593,0.037,4,3,0.75,5.25,7.0,3.5,1.5,4.67,0.2976,0.0,0.0,0.0,0,20.3,30.4,20.3,-10.1,7.59,0.1176,0.0,24.3,6.1,2.41,1.0,-1.41
00-0039746,Will Shipley,RB,PHI,2025,11,8,0.0,1.27,1.09,0.0371,-0.0031,0.0536,0,,,,,,,,,,,14,3.5,0.0,-0.2571,0.2857,0.0714,12,9,0.75,4.67,6.22,-0.83,-5.6,7.0,-0.4239,0.0,0.1667,0.0,0,19.5,25.2,19.5,-5.7,2.29,0.0351,0.0,8.2,17.0,0.26,0.0,-0.26
00-0035291,Trayveon Williams,RB,CLE,2025,5,1,0.0,2.0,1.8,0.0699,-0.0664,0.0584,0,,,,,,,,,,,10,3.6,0.0,0.1575,0.3,0.1,9,8,0.8889,6.11,6.88,-3.78,-1.618,10.38,-0.3595,0.0,0.2222,0.2222,0,17.1,16.4,17.1,0.7,3.28,0.0621,0.0,5.5,10.9,0.24,0.0,-0.24
00-0039794,Braelon Allen,RB,NYJ,2025,4,4,0.0,4.5,0.75,0.0262,0.0124,0.048,0,,,,,,,,,,,18,4.22,0.0556,-0.4833,0.2222,0.0556,3,2,0.6667,5.67,8.5,2.67,2.125,4.5,-0.0715,0.0,0.3333,0.0,1,15.3,18.1,15.3,-2.8,4.51,0.076,0.0,11.3,6.8,1.05,1.0,-0.05
00-0039757,Terrell Jennings,RB,NE,2025,5,5,0.0,4.6,0.2,0.0071,0.0013,0.0116,0,,,,,,,,,,,23,3.17,0.0435,0.104,0.3478,0.087,1,1,1.0,9.0,9.0,2.0,4.5,7.0,0.6563,0.0,0.0,0.0,0,15.2,15.4,15.2,-0.2,3.09,0.0406,0.0,13.9,1.5,0.97,1.0,0.03
00-0040644,Trevor Etienne,RB,CAR,2025,8,8,0.0,2.5,0.38,0.0132,0.0019,0.0212,0,,,,,,,,,,,20,4.7,0.0,-0.0785,0.3,0.15,3,3,1.0,4.33,4.33,0.67,6.5,3.67,-0.1939,0.0,0.3333,0.0,0,13.7,18.0,13.7,-4.3,2.25,0.0319,0.0,14.3,3.7,0.99,0.0,-0.99
00-0033699,Austin Ekeler,RB,WAS,2025,2,2,0.0,7.0,3.5,0.1017,0.0215,0.1676,0,,,,,,,,,,,14,3.07,0.0,-0.0832,0.2143,0.0,7,5,0.7143,5.43,7.6,1.71,3.167,9.8,0.0328,0.0,0.2857,0.0,0,13.1,17.7,13.1,-4.6,8.83,0.1201,0.0,8.0,9.7,0.33,0.0,-0.33
00-0036893,Najee Harris,RB,LAC,2025,3,3,0.0,5.0,1.0,0.0345,0.0117,0.0599,0,,,,,,,,,,,15,4.07,0.0,-0.0226,0.2,0.0,3,3,1.0,8.33,8.33,3.33,2.5,5.0,0.4373,0.0,0.3333,0.0,0,11.6,11.4,11.6,0.2,3.82,0.046,0.0,6.3,5.1,0.09,0.0,-0.09
00-0036842,Kene Nwangwu,RB,NYJ,2025,2,0,0.0,6.5,0.5,0.0227,-0.0411,0.0053,0,,,,,,,,,,,13,3.77,0.0,-0.2448,0.1538,0.0769,1,0,0.0,0.0,,-6.0,-0.0,,-0.8474,0.0,0.0,0.0,0,10.9,12.1,4.9,-7.2,6.03,0.1163,0.0,11.0,1.0,0.9,0.0,-0.9
00-0040021,Phil Mafah,RB,DAL,2025,1,0,0.0,5.0,2.0,0.087,-0.0618,0.0872,0,,,,,,,,,,,5,3.6,0.2,0.2146,0.4,0.0,2,2,1.0,5.5,5.5,-5.5,-1.0,11.0,-0.0695,0.0,0.5,0.0,0,10.9,8.4,10.9,2.5,8.41,0.1197,0.0,5.6,2.8,0.63,1.0,0.37
00-0037617,Hassan Haskins,RB,LAC,2025,5,3,0.0,3.4,0.8,0.0189,0.0019,0.0297,0,,,,,,,,,,,17,2.76,0.0,-0.1698,0.2353,0.0588,4,4,1.0,3.25,3.25,-0.75,-4.333,4.0,-0.3784,0.0,0.0,0.0,0,10.0,13.7,10.0,-3.7,2.74,0.0347,0.0,8.2,5.5,0.17,0.0,-0.17
00-0037329,Brittain Brown,RB,CHI,2025,1,1,0.0,5.0,1.0,0.0294,0.0136,0.0536,0,,,,,,,,,,,5,7.4,0.2,0.5197,0.4,0.2,1,0,0.0,0.0,,4.0,0.0,,-0.1661,0.0,0.0,0.0,0,9.7,4.3,9.7,5.4,4.31,0.0433,0.0,2.9,1.5,0.1,1.0,0.9
00-0040179,DJ Giddens,RB,IND,2025,5,4,0.0,5.2,0.4,0.0125,-0.0036,0.0162,0,,,,,,,,,,,26,3.69,0.0,0.0008,0.1923,0.0769,2,0,0.0,0.0,,-3.0,-0.0,,-0.8289,0.0,0.0,0.0,0,9.6,18.3,9.6,-8.7,3.65,0.0443,0.0,15.6,2.6,0.99,0.0,-0.99
00-0038040,Zamir White,RB,LV,2025,5,3,0.0,2.4,1.2,0.0365,-0.0027,0.0528,0,,,,,,,,,,,12,2.67,0.0,-0.631,0.0833,0.0,6,4,0.6667,4.0,6.0,-0.5,-8.0,6.0,-0.3095,0.0,0.0,0.0,0,9.6,14.8,9.6,-5.2,2.96,0.0458,0.0,6.2,8.7,0.08,0.0,-0.08
00-0040556,Corey Kiner,RB,ARI,2025,4,0,0.0,3.0,0.75,0.0268,0.011,0.0478,0,,,,,,,,,,,12,4.83,0.0,0.1573,0.3333,0.0,3,2,0.6667,5.0,7.5,3.67,1.364,3.0,-0.1441,0.0,0.3333,0.0,0,9.3,9.9,9.3,-0.6,2.48,0.037,0.0,5.8,4.2,0.19,0.0,-0.19
00-0036265,AJ Dillon,RB,PHI,2025,6,5,0.0,2.0,0.5,0.0153,0.0061,0.0272,0,,,,,,,,,,,12,5.0,0.0,-0.0144,0.3333,0.0833,3,3,1.0,7.0,7.0,4.0,1.75,3.0,-1.3948,0.0,0.0,0.0,1,9.1,11.7,9.1,-2.6,1.94,0.0285,0.0,6.6,5.1,0.33,0.0,-0.33
00-0040142,Kaleb Johnson,RB,PIT,2025,10,9,0.0,2.8,0.2,0.0074,-0.009,0.0048,0,,,,,,,,,,,28,2.46,0.0,-0.2756,0.0714,0.0,2,1,0.5,4.5,9.0,-4.0,-1.125,14.0,0.1224,0.0,0.0,0.0,0,8.8,18.2,8.8,-9.4,1.82,0.0276,0.0,14.9,3.3,0.39,0.0,-0.39
00-0037276,Ty Chandler,RB,MIN,2025,2,0,0.0,8.5,2.0,0.0667,-0.0505,0.0646,0,,,,,,,,,,,17,2.76,0.0,-0.3239,0.0588,0.0,4,3,0.75,2.75,3.67,-5.0,-0.55,9.0,-0.2098,0.0,0.25,0.0,0,8.8,18.1,8.8,-9.3,9.04,0.1531,0.0,10.5,7.6,0.94,0.0,-0.94
00-0039603,British Brooks,RB,HOU,2025,3,2,0.0,5.67,0.0,0.0,0.0,0.0,0,,,,,,,,,,,17,4.59,0.0,0.1277,0.2941,0.0588,0,0,,,,,,,,,,,0,7.8,15.6,7.8,-7.8,5.2,0.0651,0.0,15.6,0.0,1.48,0.0,-1.48
00-0036414,Cam Akers,RB,MIN,2025,2,2,0.5,2.5,0.5,0.0208,-0.016,0.0201,1,1.0,32.0,1.0,0.0,0.0,3.26,44.74,2.133,1.0,1.0,5,3.8,0.0,-0.1829,0.2,0.2,1,0,0.0,0.0,,-6.0,-0.0,,-1.4302,0.0,0.0,0.0,0,7.2,4.0,7.2,3.1,2.02,0.0296,0.4,2.0,1.6,0.05,1.0,0.95
00-0036906,Khalil Herbert,RB,NYJ,2025,3,0,0.0,5.33,1.33,0.0511,-0.0403,0.0485,0,,,,,,,,,,,16,3.25,0.0,-0.1416,0.125,0.0,4,1,0.25,1.0,4.0,-3.25,-0.308,9.0,-1.0142,0.0,0.0,0.0,0,6.6,14.0,6.6,-7.4,4.66,0.0843,0.0,8.9,5.1,0.31,0.0,-0.31
00-0038397,Evan Hull,RB,NO,2025,6,2,0.0,3.17,0.17,0.0083,-0.0042,0.0095,0,,,,,,,,,,,19,2.53,0.0,-0.4062,0.1053,0.0,1,1,1.0,6.0,6.0,-4.0,-1.5,10.0,0.1512,0.0,0.0,0.0,0,6.4,10.8,6.4,-4.4,1.8,0.0263,0.0,9.4,1.4,0.17,0.0,-0.17
00-0040208,Tahj Brooks,RB,CIN,2025,6,4,0.0,2.67,0.33,0.01,-0.0027,0.013,0,,,,,,,,,,,16,2.81,0.0,-0.2544,0.0625,0.0,2,1,0.5,4.5,9.0,-2.5,-1.8,11.0,-4.0151,0.0,0.0,0.0,0,6.4,10.8,6.4,-4.4,1.8,0.0237,0.0,7.4,3.4,0.06,0.0,-0.06
00-0039407,Dylan Laube,RB,LV,2025,4,3,0.0,1.75,1.0,0.0356,-0.0173,0.0413,0,,,,,,,,,,,7,1.29,0.0,-0.7668,0.0,0.0,4,3,0.75,4.5,6.0,-1.5,-3.0,8.0,-0.1975,0.0,0.25,0.0,0,5.7,9.1,5.7,-3.4,2.27,0.0443,0.0,3.8,5.3,0.03,0.0,-0.03
00-0037120,Tyler Goodson,RB,IND,2025,7,5,0.0,1.29,0.43,0.0104,-0.0011,0.0148,0,,,,,,,,,,,9,2.67,0.0,-0.3313,0.0,0.0,3,2,0.6667,2.67,4.0,-1.0,-2.667,5.0,-0.3153,0.0,0.0,0.0,0,5.2,11.5,5.2,-6.3,1.65,0.0215,0.0,4.3,7.2,0.57,0.0,-0.57
00-0036187,Reggie Gilliam,RB,BUF,2025,2,1,0.0,1.0,1.0,0.0335,0.0559,0.0893,0,,,,,,,,,,,2,2.0,0.0,-0.1303,0.5,0.0,2,2,1.0,12.0,12.0,11.0,1.091,1.0,-0.0423,0.0,0.5,0.5,0,4.8,8.6,4.8,-3.8,4.29,0.036,0.0,4.1,4.5,0.72,0.0,-0.72
00-0037557,Ronnie Rivers,RB,LA,2025,2,1,0.0,4.5,0.0,0.0,0.0,0.0,0,,,,,,,,,,,9,5.11,0.0,-0.1215,0.3333,0.0,0,0,,,,,,,,,,,0,4.6,4.4,4.6,0.2,2.21,0.0269,0.0,4.4,0.0,0.04,0.0,-0.04
00-0036360,Clyde Edwards-Helaire,RB,KC,2025,2,2,0.0,3.5,1.0,0.0233,-0.0057,0.0309,0,,,,,,,,,,,7,1.86,0.0,-0.3801,0.1429,0.0,2,2,1.0,4.5,4.5,-2.0,-2.25,6.5,0.7787,0.0,0.0,0.0,0,4.2,6.1,4.2,-1.9,3.06,0.0326,0.0,3.5,2.6,0.08,0.0,-0.08
00-0040547,Nate Carter,RB,ATL,2025,2,2,0.0,4.5,0.0,0.0,0.0,0.0,0,,,,,,,,,,,9,6.67,0.0,-0.1814,0.3333,0.2222,0,0,,,,,,,,,,,1,4.0,4.8,4.0,-0.8,2.41,0.0357,0.0,4.8,0.0,0.03,0.0,-0.03
00-0037594,Julius Chestnut,RB,TEN,2025,7,6,0.0,1.57,0.29,0.0101,0.0112,0.0229,0,,,,,,,,,,,11,3.64,0.0,-0.2945,0.3636,0.0909,2,0,0.0,0.0,,11.0,0.0,,-0.7259,0.0,0.0,0.0,0,4.0,9.0,4.0,-5.0,1.29,0.0196,0.0,6.7,2.3,0.48,0.0,-0.48
00-0037258,Dameon Pierce,RB,HOU,2025,3,2,0.0,4.67,0.33,0.0123,-0.0078,0.0131,0,,,,,,,,,,,14,2.57,0.0,-0.277,0.0714,0.0714,1,0,0.0,0.0,,-4.0,-0.0,,-0.6313,0.0,0.0,0.0,0,3.6,7.6,3.6,-4.0,2.54,0.0408,0.0,6.2,1.4,0.07,0.0,-0.07
00-0035628,D'Ernest Johnson,RB,NE,2025,5,3,0.0,2.8,0.0,0.0,0.0,0.0,0,,,,,,,,,,,14,1.79,0.0,-0.3927,0.0,0.0,0,0,,,,,,,,,,,0,2.5,9.2,2.5,-6.7,1.83,0.0243,0.0,9.2,0.0,0.47,0.0,-0.47
00-0033376,Patrick Ricard,RB,BAL,2025,3,2,0.0,0.33,0.67,0.0297,0.0113,0.0525,0,,,,,,,,,,,1,3.0,0.0,0.5103,1.0,0.0,2,1,0.5,4.0,8.0,3.0,1.333,2.0,-0.2474,0.0,0.0,0.0,0,2.1,2.8,2.1,-0.7,0.93,0.0134,0.0,0.3,2.5,0.0,0.0,0.0
00-0036425,DeeJay Dallas,RB,JAX,2025,2,1,0.0,1.5,0.5,0.0135,-0.0014,0.0193,0,,,,,,,,,,,3,7.0,0.0,-0.1858,0.3333,0.3333,1,0,0.0,0.0,,-1.0,-0.0,,-0.5493,0.0,0.0,0.0,0,2.1,3.3,2.1,-1.2,1.64,0.0227,0.0,1.6,1.6,0.06,0.0,-0.06
00-0040067,Jacardia Wright,RB,SEA,2025,1,1,0.0,5.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,5,4.0,0.0,0.0089,0.2,0.2,0,0,,,,,,,,,,,0,2.0,2.2,2.0,-0.2,2.19,0.0352,0.0,2.2,0.0,0.03,0.0,-0.03
00-0039021,Roschon Johnson,RB,CHI,2025,2,2,0.0,1.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,2,8.5,0.0,0.6792,0.5,0.5,0,0,,,,,,,,,,,0,1.7,1.0,1.7,0.7,0.51,0.0075,0.0,1.0,0.0,0.02,0.0,-0.02
00-0038896,Jacob Saylors,RB,DET,2025,1,1,0.0,2.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,2,5.5,0.0,-0.5295,0.5,0.0,0,0,,,,,,,,,,,0,1.1,0.8,1.1,0.3,0.82,0.012,0.0,0.8,0.0,0.01,0.0,-0.01
00-0040429,Josh Williams,RB,TB,2025,1,1,0.0,4.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,4,2.75,0.0,-0.464,0.0,0.0,0,0,,,,,,,,,,,0,1.1,2.0,1.1,-0.9,1.97,0.0245,0.0,2.0,0.0,0.03,0.0,-0.03
